1.800000000000001321e-01 8.868390832042905014e-01 5.152803579317227805e-05
1.810000000000001330e-01 8.746210865766871345e-01 5.084973668112775536e-05
1.820000000000001339e-01 8.670426403633582080e-01 5.042897591487349593e-05
1.830000000000001348e-01 8.844107247977613939e-01 5.139366037826114937e-05
1.840000000000001357e-01 8.803326323244334839e-01 5.116746265019408822e-05
1.850000000000001366e-01 8.734105592399902251e-01 5.078396523297472949e-05
1.860000000000001374e-01 8.813962758604738656e-01 5.122747838548016456e-05
1.870000000000001383e-01 8.753194391894485449e-01 5.089040322699171581e-05
1.880000000000001392e-01 8.691912210500516434e-01 5.055027564967782243e-05
1.890000000000001401e-01 8.743016163569309329e-01 5.083395412738240740e-05
1.900000000000001410e-01 8.832822539961789898e-01 5.133322354635189193e-05
1.910000000000001419e-01 8.708477491069810394e-01 5.064236677663298478e-05
1.920000000000001428e-01 8.818608259162227236e-01 5.125422047024611854e-05
1.930000000000001437e-01 8.702663244809900611e-01 5.061070900063328019e-05
1.940000000000001446e-01 8.799321892862411731e-01 5.114754414871022521e-05
1.950000000000001454e-01 8.755273889905078599e-01 5.090314272778125769e-05
1.960000000000001463e-01 8.704010575971840025e-01 5.061841379631594690e-05
1.970000000000001472e-01 8.761226893609532773e-01 5.093684371971261371e-05
1.980000000000001481e-01 8.727270293332218820e-01 5.074851796727482750e-05
1.990000000000001490e-01 8.818936167622219990e-01 5.125728754953698429e-05
2.000000000000001499e-01 8.789133497572251263e-01 5.109200839710024001e-05
2.010000000000001508e-01 8.715254529596009325e-01 5.068197317236923261e-05
2.020000000000001517e-01 8.731760435053503855e-01 5.077384514326484341e-05
2.030000000000001525e-01 8.819154972894774902e-01 5.125933412168619518e-05
2.040000000000001534e-01 8.733286646555765698e-01 5.078265461509204136e-05
2.050000000000001543e-01 8.681175488651700078e-01 5.049365792988167665e-05
2.060000000000001552e-01 8.785152372785786090e-01 5.107139337794387962e-05
2.070000000000001561e-01 8.697396779422678081e-01 5.058400548380471030e-05
2.080000000000001570e-01 8.646200050047755381e-01 5.029947546795298085e-05
2.090000000000001579e-01 8.683569303682311391e-01 5.050764707534433887e-05
2.100000000000001588e-01 8.784789347213064481e-01 5.106993193717899977e-05
2.110000000000001597e-01 8.692601640859564105e-01 5.055814837781474755e-05
2.120000000000001605e-01 8.720821795479274385e-01 5.071500230259371492e-05
2.130000000000001614e-01 8.705758446447299237e-01 5.063139171027006551e-05
2.140000000000001623e-01 8.644509779764708579e-01 5.029122389171104867e-05
2.150000000000001632e-01 8.707222785117035846e-01 5.063958057330883011e-05
2.160000000000001641e-01 8.686677202529773378e-01 5.052565839559634478e-05
2.170000000000001650e-01 8.622514254593972582e-01 5.016985679778477984e-05
2.180000000000001659e-01 8.675940967933548631e-01 5.046669203930881424e-05
2.190000000000001668e-01 8.716298047546670036e-01 5.069118109406380989e-05
2.200000000000001676e-01 8.673424309850611413e-01 5.045290804384117980e-05
2.210000000000001685e-01 8.701514893356735447e-01 5.060907109970194125e-05
2.220000000000001694e-01 8.762180107792839623e-01 5.094635519342553094e-05
2.230000000000001703e-01 8.717960834328163378e-01 5.070091683574529622e-05
2.240000000000001712e-01 8.650333369680109907e-01 5.032576391451579515e-05
2.250000000000001721e-01 8.648512870028826072e-01 5.031556878865635368e-05
2.260000000000001730e-01 8.671327254717549060e-01 5.044281645228538663e-05
2.270000000000001739e-01 8.691211252116651798e-01 5.055314768966322192e-05
2.280000000000001747e-01 8.714709329411597372e-01 5.068357985287683045e-05
