 1.20000000000000E-0001    1.00000000000000E+0000
 1.22000000000000E-0001    9.87912178274813E-0001
 1.24000000000000E-0001    9.90625770906998E-0001
 1.26000000000000E-0001    9.93092673299893E-0001
 1.28000000000000E-0001    9.92804868020722E-0001
 1.30000000000000E-0001    9.83389523887838E-0001
 1.32000000000000E-0001    9.91859222103446E-0001
 1.34000000000000E-0001    9.88898939231971E-0001
 1.36000000000000E-0001    9.88940054271853E-0001
 1.38000000000000E-0001    9.86843187237892E-0001
 1.40000000000000E-0001    9.76317737028205E-0001
 1.42000000000000E-0001    9.94079434257051E-0001
 1.44000000000000E-0001    9.79360249979443E-0001
 1.46000000000000E-0001    9.85527505961681E-0001
 1.48000000000000E-0001    9.92475947701669E-0001
 1.50000000000000E-0001    9.86925417317655E-0001
 1.52000000000000E-0001    9.83636214127128E-0001
 1.54000000000000E-0001    9.79442480059206E-0001
 1.56000000000000E-0001    9.89556779870077E-0001
 1.58000000000000E-0001    9.86514266918839E-0001
 1.60000000000000E-0001    9.91365841624866E-0001
 1.62000000000000E-0001    9.82937258449141E-0001
 1.64000000000000E-0001    9.75865471589508E-0001
 1.66000000000000E-0001    9.73727489515665E-0001
 1.68000000000000E-0001    9.82402762930680E-0001
 1.70000000000000E-0001    9.88076638434339E-0001
 1.72000000000000E-0001    9.65915631938163E-0001
 1.74000000000000E-0001    9.80223665816956E-0001
 1.76000000000000E-0001    9.79935860537785E-0001
 1.78000000000000E-0001    9.80634816215772E-0001
 1.80000000000000E-0001    9.67601348573308E-0001
 1.82000000000000E-0001    9.74220869994244E-0001
 1.84000000000000E-0001    9.81580462133048E-0001
 1.86000000000000E-0001    9.70684976564427E-0001
 1.88000000000000E-0001    9.72535153359099E-0001
 1.90000000000000E-0001    9.69821560726914E-0001
 1.92000000000000E-0001    9.61886358029767E-0001
 1.94000000000000E-0001    9.56089137406463E-0001
 1.96000000000000E-0001    9.70726091604309E-0001
 1.98000000000000E-0001    9.65956746978045E-0001
 2.00000000000000E-0001    9.59501685716635E-0001
 2.02000000000000E-0001    9.57158128443385E-0001
 2.04000000000000E-0001    9.62050818189294E-0001
 2.06000000000000E-0001    9.64641065701834E-0001
 2.08000000000000E-0001    9.50004111503988E-0001
 2.10000000000000E-0001    9.45316996957487E-0001
 2.12000000000000E-0001    9.55965792286819E-0001
 2.14000000000000E-0001    9.47043828632514E-0001
 2.16000000000000E-0001    9.58679384919003E-0001
 2.18000000000000E-0001    9.50949757421265E-0001
 2.20000000000000E-0001    9.44042430721158E-0001
 2.22000000000000E-0001    9.35326042266261E-0001
 2.24000000000000E-0001    9.52059863498068E-0001
 2.26000000000000E-0001    9.41575528328263E-0001
 2.28000000000000E-0001    9.36559493462709E-0001
 2.30000000000000E-0001    9.49757421264699E-0001
 2.32000000000000E-0001    9.47907244470027E-0001
 2.34000000000000E-0001    9.39766466573473E-0001
 2.36000000000000E-0001    9.26445193651838E-0001
 2.38000000000000E-0001    9.34051476029932E-0001
 2.40000000000000E-0001    9.22909300222021E-0001
 2.42000000000000E-0001    9.36271688183538E-0001
 2.44000000000000E-0001    9.17646575117178E-0001
 2.46000000000000E-0001    9.20483512869008E-0001
 2.48000000000000E-0001    9.01611709563358E-0001
 2.50000000000000E-0001    9.05270948112820E-0001
 2.52000000000000E-0001    9.12671655291506E-0001
 2.54000000000000E-0001    9.09217991941452E-0001
 2.56000000000000E-0001    9.07121124907491E-0001
 2.58000000000000E-0001    8.98075816133542E-0001
 2.60000000000000E-0001    8.92073020310830E-0001
 2.62000000000000E-0001    8.88372666721487E-0001
 2.64000000000000E-0001    8.83808897294630E-0001
 2.66000000000000E-0001    8.82781021297591E-0001
 2.68000000000000E-0001    8.76202614916537E-0001
 2.70000000000000E-0001    8.68102952059864E-0001
 2.72000000000000E-0001    8.59180988405559E-0001
 2.74000000000000E-0001    8.49148918674451E-0001
 2.76000000000000E-0001    8.40967025738015E-0001
 2.78000000000000E-0001    8.40884795658252E-0001
 2.80000000000000E-0001    8.25960036181235E-0001
 2.82000000000000E-0001    8.20820656196037E-0001
 2.84000000000000E-0001    8.04169065043993E-0001
 2.86000000000000E-0001    8.07376038154757E-0001
 2.88000000000000E-0001    7.94753720911109E-0001
 2.90000000000000E-0001    7.87188553572897E-0001
 2.92000000000000E-0001    7.68974590905353E-0001
 2.94000000000000E-0001    7.54789902146205E-0001
 2.96000000000000E-0001    7.35630293561385E-0001
 2.98000000000000E-0001    7.31518789573226E-0001
 3.00000000000000E-0001    7.16100649617630E-0001
 3.02000000000000E-0001    6.88718033056492E-0001
 3.04000000000000E-0001    6.68078283035935E-0001
 3.06000000000000E-0001    6.45588356220706E-0001
 3.08000000000000E-0001    6.31321437381794E-0001
 3.10000000000000E-0001    6.05871227695091E-0001
 3.12000000000000E-0001    5.76103938820821E-0001
 3.14000000000000E-0001    5.45391004029274E-0001
 3.16000000000000E-0001    4.97286407367815E-0001
 3.18000000000000E-0001    4.76523312227613E-0001
 3.20000000000000E-0001    4.35079352026972E-0001
 3.22000000000000E-0001    4.00542718526437E-0001
 3.24000000000000E-0001    3.56508510813256E-0001
 3.26000000000000E-0001    3.28303593454486E-0001
 3.28000000000000E-0001    2.89244305566976E-0001
 3.30000000000000E-0001    2.56516733821232E-0001
 3.32000000000000E-0001    2.25927144149330E-0001
 3.34000000000000E-0001    1.95625359756599E-0001
 3.36000000000000E-0001    1.68407203354987E-0001
 3.38000000000000E-0001    1.49782090288628E-0001
 3.40000000000000E-0001    1.31115862182386E-0001
 3.42000000000000E-0001    1.11791793438039E-0001
 3.44000000000000E-0001    9.79771400378258E-0002
 3.46000000000000E-0001    8.71227695090864E-0002
 3.48000000000000E-0001    8.17778143244799E-0002
 3.50000000000000E-0001    7.01422580379903E-0002
 3.52000000000000E-0001    6.48384178932654E-0002
 3.54000000000000E-0001    5.92056574294877E-0002
 3.56000000000000E-0001    5.47241180823945E-0002
 3.58000000000000E-0001    4.97491982567223E-0002
 3.60000000000000E-0001    5.02836937751830E-0002
 3.62000000000000E-0001    4.67889153852479E-0002
 3.64000000000000E-0001    4.58843845078530E-0002
 3.66000000000000E-0001    4.27596414768522E-0002
 3.68000000000000E-0001    4.26362963572075E-0002
 3.70000000000000E-0001    3.89359427678645E-0002
 3.72000000000000E-0001    4.00049338047858E-0002
 3.74000000000000E-0001    3.72913411726009E-0002
 3.76000000000000E-0001    3.96348984458515E-0002
 3.78000000000000E-0001    3.62223501356796E-0002
 3.80000000000000E-0001    3.63868102952060E-0002
 3.82000000000000E-0001    3.54411643779294E-0002
 3.84000000000000E-0001    3.50711290189952E-0002
 3.86000000000000E-0001    3.36321026231395E-0002
 3.88000000000000E-0001    3.34265274237316E-0002
 3.90000000000000E-0001    3.69213058136666E-0002
 3.92000000000000E-0001    3.44132883808897E-0002
 3.94000000000000E-0001    3.33442973439684E-0002
 3.96000000000000E-0001    3.30976071046789E-0002
 3.98000000000000E-0001    3.45777485404161E-0002
 4.00000000000000E-0001    3.10007400707179E-0002
 4.02000000000000E-0001    3.24808815064551E-0002
 4.04000000000000E-0001    3.36321026231395E-0002
 4.06000000000000E-0001    3.45777485404161E-0002
 4.08000000000000E-0001    3.18641559082312E-0002
 4.10000000000000E-0001    3.26864567058630E-0002
 4.12000000000000E-0001    3.43310583011266E-0002
 4.14000000000000E-0001    3.30153770249157E-0002
 4.16000000000000E-0001    3.10007400707179E-0002
 4.18000000000000E-0001    3.28920319052710E-0002
 4.20000000000000E-0001    3.20286160677576E-0002
 4.22000000000000E-0001    3.32620672642052E-0002
 4.24000000000000E-0001    3.20286160677576E-0002
 4.26000000000000E-0001    2.95205986349807E-0002
 4.28000000000000E-0001    3.01373242332045E-0002
 4.30000000000000E-0001    3.02606693528493E-0002
 4.32000000000000E-0001    2.96439437546254E-0002
 4.34000000000000E-0001    2.85338376778226E-0002
 4.36000000000000E-0001    3.00962091933229E-0002
 4.38000000000000E-0001    3.15763506290601E-0002
 4.40000000000000E-0001    2.87805279171121E-0002
 4.42000000000000E-0001    2.86571827974673E-0002
 4.44000000000000E-0001    2.79993421593619E-0002
 4.46000000000000E-0001    2.90272181564016E-0002
 4.48000000000000E-0001    2.79582271194803E-0002
 4.50000000000000E-0001    2.63547405640983E-0002
 4.52000000000000E-0001    2.69303511224406E-0002
 4.54000000000000E-0001    2.61491653646904E-0002
 4.56000000000000E-0001    2.92739083956911E-0002
 4.58000000000000E-0001    2.47923690485980E-0002
 4.60000000000000E-0001    2.75059616807828E-0002
 4.62000000000000E-0001    2.63958556039799E-0002
 4.64000000000000E-0001    2.67247759230326E-0002
 4.66000000000000E-0001    2.54502096867034E-0002
 4.68000000000000E-0001    2.56557848861113E-0002
 4.70000000000000E-0001    2.52035194474139E-0002
 4.72000000000000E-0001    2.32299975330976E-0002
 4.74000000000000E-0001    2.41345284104926E-0002
 4.76000000000000E-0001    2.45456788093084E-0002
 4.78000000000000E-0001    2.40111832908478E-0002
 4.80000000000000E-0001    2.27366170545185E-0002
 4.82000000000000E-0001    2.19143162568868E-0002
 4.84000000000000E-0001    2.10509004193734E-0002
 4.86000000000000E-0001    2.13387056985445E-0002
 4.88000000000000E-0001    1.99819093824521E-0002
 4.90000000000000E-0001    2.11742455390182E-0002
 4.92000000000000E-0001    2.08864402598471E-0002
 4.94000000000000E-0001    2.10920154592550E-0002
 4.96000000000000E-0001    2.05575199407943E-0002
 4.98000000000000E-0001    1.92418386645835E-0002
 5.00000000000000E-0001    1.94474138639914E-0002
 5.02000000000000E-0001    1.90773785050572E-0002
 5.04000000000000E-0001    2.05575199407943E-0002
 5.06000000000000E-0001    1.91596085848203E-0002
 5.08000000000000E-0001    1.80083874681358E-0002
 5.10000000000000E-0001    1.81728476276622E-0002
 5.12000000000000E-0001    1.60348655538196E-0002
 5.14000000000000E-0001    1.72272017103857E-0002
 5.16000000000000E-0001    1.59937505139380E-0002
 5.18000000000000E-0001    1.66927061919250E-0002
 5.20000000000000E-0001    1.59937505139380E-0002
 5.22000000000000E-0001    1.58704053942932E-0002
 5.24000000000000E-0001    1.43080338787928E-0002
 5.26000000000000E-0001    1.43902639585560E-0002
 5.28000000000000E-0001    1.49658745168982E-0002
 5.30000000000000E-0001    1.48836444371351E-0002
 5.32000000000000E-0001    1.40613436395033E-0002
 5.34000000000000E-0001    1.29101225228188E-0002
 5.36000000000000E-0001    1.26223172436477E-0002
 5.38000000000000E-0001    1.32801578817531E-0002
 5.40000000000000E-0001    1.29512375627004E-0002
 5.42000000000000E-0001    1.25400871638845E-0002
 5.44000000000000E-0001    1.19233615656607E-0002
 5.46000000000000E-0001    1.14299810870816E-0002
 5.48000000000000E-0001    1.35268481210426E-0002
 5.50000000000000E-0001    9.70314941205493E-0003
 5.52000000000000E-0001    1.04021050900419E-0002
 5.54000000000000E-0001    9.70314941205493E-0003
 5.56000000000000E-0001    8.96307869418633E-0003
 5.58000000000000E-0001    9.66203437217334E-0003
 5.60000000000000E-0001    1.02376449305155E-0002
 5.62000000000000E-0001    8.92196365430475E-0003
 5.64000000000000E-0001    8.51081325548886E-0003
 5.66000000000000E-0001    8.67527341501521E-0003
 5.68000000000000E-0001    8.63415837513362E-0003
 5.70000000000000E-0001    7.97631773702821E-0003
 5.72000000000000E-0001    7.35959213880437E-0003
 5.74000000000000E-0001    7.81185757750185E-0003
 5.76000000000000E-0001    7.77074253762026E-0003
 5.78000000000000E-0001    7.56516733821232E-0003
 5.80000000000000E-0001    7.07178685963325E-0003
 5.82000000000000E-0001    7.40070717868596E-0003
 5.84000000000000E-0001    5.50941534413288E-0003
 5.86000000000000E-0001    6.53729134117260E-0003
 5.88000000000000E-0001    5.34495518460653E-0003
 5.90000000000000E-0001    5.42718526436971E-0003
 5.92000000000000E-0001    6.04391086259354E-0003
 5.94000000000000E-0001    4.23484910780363E-0003
 5.96000000000000E-0001    5.09826494531700E-0003
 5.98000000000000E-0001    5.22161006496176E-0003
 6.00000000000000E-0001    5.22161006496176E-0003
 6.02000000000000E-0001    5.18049502508017E-0003
 6.04000000000000E-0001    3.98815886851410E-0003
 6.06000000000000E-0001    4.76934462626429E-0003
 6.08000000000000E-0001    3.78258366910616E-0003
 6.10000000000000E-0001    4.89268974590905E-0003
 6.12000000000000E-0001    4.19373406792205E-0003
 6.14000000000000E-0001    3.33031823040868E-0003
 6.16000000000000E-0001    3.41254831017186E-0003
 6.18000000000000E-0001    3.20697311076392E-0003
 6.20000000000000E-0001    3.28920319052710E-0003
 6.22000000000000E-0001    3.04251295123756E-0003
 6.24000000000000E-0001    2.34355727325056E-0003
 6.26000000000000E-0001    3.04251295123756E-0003
 6.28000000000000E-0001    3.12474303100074E-0003
 6.30000000000000E-0001    2.87805279171121E-0003
 6.32000000000000E-0001    2.59024751254009E-0003
 6.34000000000000E-0001    2.09686703396102E-0003
 6.36000000000000E-0001    2.30244223336897E-0003
 6.38000000000000E-0001    2.26132719348738E-0003
 6.40000000000000E-0001    2.05575199407943E-0003
 6.42000000000000E-0001    2.17909711372420E-0003
 6.44000000000000E-0001    1.48014143573719E-0003
 6.46000000000000E-0001    1.85017679467149E-0003
 6.48000000000000E-0001    1.85017679467149E-0003
 6.50000000000000E-0001    1.39791135597401E-0003
 6.52000000000000E-0001    1.35679631609242E-0003
 6.54000000000000E-0001    1.35679631609242E-0003
 6.56000000000000E-0001    1.56237151550037E-0003
 6.58000000000000E-0001    7.81185757750185E-0004
 6.60000000000000E-0001    8.22300797631774E-0004
 6.62000000000000E-0001    9.86760957158129E-0004
 6.64000000000000E-0001    6.98955677987008E-0004
 6.66000000000000E-0001    9.86760957158129E-0004
 6.68000000000000E-0001    6.16725598223830E-0004
 6.70000000000000E-0001    7.81185757750185E-0004
 6.72000000000000E-0001    8.63415837513362E-0004
 6.74000000000000E-0001    4.93380478579064E-0004
 6.76000000000000E-0001    6.98955677987008E-0004
 6.78000000000000E-0001    4.52265438697476E-0004
 6.80000000000000E-0001    4.93380478579064E-0004
 6.82000000000000E-0001    2.05575199407943E-0004
 6.84000000000000E-0001    4.11150398815887E-0004
 6.86000000000000E-0001    4.93380478579064E-0004
 6.88000000000000E-0001    8.22300797631774E-0005
 6.90000000000000E-0001    2.05575199407943E-0004
 6.92000000000000E-0001    1.64460159526355E-0004
 6.94000000000000E-0001    2.46690239289532E-0004
 6.96000000000000E-0001    2.05575199407943E-0004
 6.98000000000000E-0001    2.46690239289532E-0004
 7.00000000000000E-0001    8.22300797631774E-0005
 7.02000000000000E-0001    2.46690239289532E-0004
 7.04000000000000E-0001    8.22300797631774E-0005
 7.06000000000000E-0001    2.05575199407943E-0004
 7.08000000000000E-0001    1.64460159526355E-0004
 7.10000000000000E-0001    4.11150398815887E-0005
 7.12000000000000E-0001    2.05575199407943E-0004
 7.14000000000000E-0001    4.11150398815887E-0005
 7.16000000000000E-0001    1.23345119644766E-0004
 7.18000000000000E-0001    1.64460159526355E-0004
 7.20000000000000E-0001    2.04349104779268E-0005
 7.22000000000000E-0001    2.04349104779268E-0005
 7.24000000000000E-0001    1.64460159526355E-0004
 7.26000000000000E-0001    1.23345119644766E-0004
 7.28000000000000E-0001    4.11150398815887E-0005
 7.30000000000000E-0001    1.23345119644766E-0004
 7.32000000000000E-0001    2.05575199407943E-0004
 7.34000000000000E-0001    2.05575199407943E-0004
 7.36000000000000E-0001    2.04349104779268E-0005
 7.38000000000000E-0001    8.22300797631774E-0005
 7.40000000000000E-0001    1.23345119644766E-0004
 7.42000000000000E-0001    1.64460159526355E-0004
 7.44000000000000E-0001    1.23345119644766E-0004
 7.46000000000000E-0001    1.64460159526355E-0004
 7.48000000000000E-0001    3.70035358934298E-0004
 7.50000000000000E-0001    1.64460159526355E-0004
 7.52000000000000E-0001    2.05575199407943E-0004
 7.54000000000000E-0001    2.87805279171121E-0004
 7.56000000000000E-0001    5.34495518460653E-0004
 7.58000000000000E-0001    3.28920319052710E-0004
 7.60000000000000E-0001    3.70035358934298E-0004
 7.62000000000000E-0001    3.28920319052710E-0004
 7.64000000000000E-0001    3.70035358934298E-0004
 7.66000000000000E-0001    4.93380478579064E-0004
 7.68000000000000E-0001    3.70035358934298E-0004
 7.70000000000000E-0001    3.28920319052710E-0004
 7.72000000000000E-0001    4.52265438697476E-0004
 7.74000000000000E-0001    5.34495518460653E-0004
 7.76000000000000E-0001    3.70035358934298E-0004
 7.78000000000000E-0001    6.57840638105419E-0004
 7.80000000000000E-0001    2.87805279171121E-0004
 7.82000000000000E-0001    4.93380478579064E-0004
 7.84000000000000E-0001    5.75610558342242E-0004
 7.86000000000000E-0001    5.75610558342242E-0004
 7.88000000000000E-0001    4.11150398815887E-0004
 7.90000000000000E-0001    6.16725598223830E-0004
 7.92000000000000E-0001    3.70035358934298E-0004
 7.94000000000000E-0001    4.11150398815887E-0004
 7.96000000000000E-0001    7.40070717868596E-0004
 7.98000000000000E-0001    6.98955677987008E-0004
 8.00000000000000E-0001    5.34495518460653E-0004
 8.02000000000000E-0001    7.40070717868596E-0004
 8.04000000000000E-0001    7.40070717868596E-0004
 8.06000000000000E-0001    8.22300797631774E-0004
 8.08000000000000E-0001    8.22300797631774E-0004
 8.10000000000000E-0001    9.86760957158129E-0004
 8.12000000000000E-0001    6.98955677987008E-0004
 8.14000000000000E-0001    5.34495518460653E-0004
 8.16000000000000E-0001    4.52265438697476E-0004
 8.18000000000000E-0001    9.86760957158129E-0004
 8.20000000000000E-0001    6.57840638105419E-0004
 8.22000000000000E-0001    1.02787599703971E-0003
 8.24000000000000E-0001    9.86760957158129E-0004
 8.26000000000000E-0001    8.22300797631774E-0004
 8.28000000000000E-0001    1.06899103692130E-0003
 8.30000000000000E-0001    9.45645917276540E-0004
 8.32000000000000E-0001    1.06899103692130E-0003
 8.34000000000000E-0001    8.22300797631774E-0004
 8.36000000000000E-0001    1.23345119644766E-0003
 8.38000000000000E-0001    8.63415837513362E-0004
 8.40000000000000E-0001    7.40070717868596E-0004
 8.42000000000000E-0001    8.22300797631774E-0004
 8.44000000000000E-0001    8.63415837513362E-0004
 8.46000000000000E-0001    9.86760957158129E-0004
 8.48000000000000E-0001    9.86760957158129E-0004
 8.50000000000000E-0001    1.19233615656607E-0003
 8.52000000000000E-0001    1.02787599703971E-0003
 8.54000000000000E-0001    1.06899103692130E-0003
 8.56000000000000E-0001    1.19233615656607E-0003
 8.58000000000000E-0001    1.19233615656607E-0003
 8.60000000000000E-0001    1.23345119644766E-0003
 8.62000000000000E-0001    9.86760957158129E-0004
 8.64000000000000E-0001    9.45645917276540E-0004
 8.66000000000000E-0001    1.39791135597401E-0003
 8.68000000000000E-0001    1.27456623632924E-0003
 8.70000000000000E-0001    1.23345119644766E-0003
 8.72000000000000E-0001    9.86760957158129E-0004
 8.74000000000000E-0001    1.19233615656607E-0003
 8.76000000000000E-0001    8.63415837513362E-0004
 8.78000000000000E-0001    1.43902639585560E-0003
 8.80000000000000E-0001    1.06899103692130E-0003
 8.82000000000000E-0001    9.86760957158129E-0004
 8.84000000000000E-0001    6.98955677987008E-0004
 8.86000000000000E-0001    1.15122111668448E-0003
 8.88000000000000E-0001    1.15122111668448E-0003
 8.90000000000000E-0001    1.11010607680289E-0003
 8.92000000000000E-0001    1.15122111668448E-0003
 8.94000000000000E-0001    8.63415837513362E-0004
 8.96000000000000E-0001    1.23345119644766E-0003
 8.98000000000000E-0001    6.16725598223830E-0004
 9.00000000000000E-0001    1.19233615656607E-0003
 9.02000000000000E-0001    9.04530877394951E-0004
 9.04000000000000E-0001    1.23345119644766E-0003
 9.06000000000000E-0001    1.48014143573719E-0003
 9.08000000000000E-0001    1.60348655538196E-0003
 9.10000000000000E-0001    1.15122111668448E-0003
 9.12000000000000E-0001    1.02787599703971E-0003
 9.14000000000000E-0001    7.81185757750185E-0004
 9.16000000000000E-0001    1.11010607680289E-0003
 9.18000000000000E-0001    1.23345119644766E-0003
 9.20000000000000E-0001    1.39791135597401E-0003
 9.22000000000000E-0001    8.22300797631774E-0004
 9.24000000000000E-0001    8.63415837513362E-0004
 9.26000000000000E-0001    9.86760957158129E-0004
 9.28000000000000E-0001    8.63415837513362E-0004
 9.30000000000000E-0001    1.06899103692130E-0003
 9.32000000000000E-0001    1.02787599703971E-0003
 9.34000000000000E-0001    1.19233615656607E-0003
 9.36000000000000E-0001    1.02787599703971E-0003
 9.38000000000000E-0001    9.45645917276540E-0004
 9.40000000000000E-0001    1.19233615656607E-0003
 9.42000000000000E-0001    1.23345119644766E-0003
 9.44000000000000E-0001    1.11010607680289E-0003
 9.46000000000000E-0001    1.02787599703971E-0003
 9.48000000000000E-0001    9.04530877394951E-0004
 9.50000000000000E-0001    9.86760957158129E-0004
 9.52000000000000E-0001    1.11010607680289E-0003
 9.54000000000000E-0001    1.23345119644766E-0003
 9.56000000000000E-0001    1.02787599703971E-0003
 9.58000000000000E-0001    6.98955677987008E-0004
 9.60000000000000E-0001    1.27456623632924E-0003
 9.62000000000000E-0001    8.22300797631774E-0004
 9.64000000000000E-0001    9.45645917276540E-0004
 9.66000000000000E-0001    7.81185757750185E-0004
 9.68000000000000E-0001    8.22300797631774E-0004
 9.70000000000000E-0001    5.75610558342242E-0004
 9.72000000000000E-0001    6.16725598223830E-0004
 9.74000000000000E-0001    6.16725598223830E-0004
 9.76000000000000E-0001    7.81185757750185E-0004
 9.78000000000000E-0001    7.40070717868596E-0004
 9.80000000000000E-0001    6.98955677987008E-0004
 9.82000000000000E-0001    6.57840638105419E-0004
 9.84000000000000E-0001    6.57840638105419E-0004
 9.86000000000000E-0001    6.57840638105419E-0004
 9.88000000000000E-0001    9.04530877394951E-0004
 9.90000000000000E-0001    6.57840638105419E-0004
 9.92000000000000E-0001    9.45645917276540E-0004
 9.94000000000000E-0001    7.40070717868596E-0004
 9.96000000000000E-0001    6.98955677987008E-0004
 9.98000000000000E-0001    7.40070717868596E-0004
 1.00000000000000E+0000    5.34495518460653E-0004
 1.00200000000000E+0000    2.87805279171121E-0004
 1.00400000000000E+0000    6.16725598223830E-0004
 1.00600000000000E+0000    7.40070717868596E-0004
 1.00800000000000E+0000    5.75610558342242E-0004
 1.01000000000000E+0000    6.57840638105419E-0004
 1.01200000000000E+0000    7.40070717868596E-0004
 1.01400000000000E+0000    4.52265438697476E-0004
 1.01600000000000E+0000    4.93380478579064E-0004
 1.01800000000000E+0000    4.93380478579064E-0004
 1.02000000000000E+0000    4.11150398815887E-0004
 1.02200000000000E+0000    6.98955677987008E-0004
 1.02400000000000E+0000    4.11150398815887E-0004
 1.02600000000000E+0000    4.11150398815887E-0004
 1.02800000000000E+0000    1.64460159526355E-0004
 1.03000000000000E+0000    4.11150398815887E-0004
 1.03200000000000E+0000    5.34495518460653E-0004
 1.03400000000000E+0000    1.64460159526355E-0004
 1.03600000000000E+0000    3.28920319052710E-0004
 1.03800000000000E+0000    2.05575199407943E-0004
 1.04000000000000E+0000    5.75610558342242E-0004
 1.04200000000000E+0000    2.05575199407943E-0004
 1.04400000000000E+0000    3.70035358934298E-0004
 1.04600000000000E+0000    2.46690239289532E-0004
 1.04800000000000E+0000    3.70035358934298E-0004
 1.05000000000000E+0000    2.05575199407943E-0004
 1.05200000000000E+0000    1.64460159526355E-0004
 1.05400000000000E+0000    1.23345119644766E-0004
 1.05600000000000E+0000    2.05575199407943E-0004
 1.05800000000000E+0000    1.64460159526355E-0004
 1.06000000000000E+0000    3.70035358934298E-0004
 1.06200000000000E+0000    3.28920319052710E-0004
 1.06400000000000E+0000    2.05575199407943E-0004
 1.06600000000000E+0000    2.46690239289532E-0004
 1.06800000000000E+0000    4.11150398815887E-0005
 1.07000000000000E+0000    2.46690239289532E-0004
 1.07200000000000E+0000    2.05575199407943E-0004
 1.07400000000000E+0000    2.05575199407943E-0004
 1.07600000000000E+0000    2.05575199407943E-0004
 1.07800000000000E+0000    2.05575199407943E-0004
 1.08000000000000E+0000    1.23345119644766E-0004
 1.08200000000000E+0000    2.87805279171121E-0004
 1.08400000000000E+0000    2.46690239289532E-0004
 1.08600000000000E+0000    2.46690239289532E-0004
 1.08800000000000E+0000    2.05575199407943E-0004
 1.09000000000000E+0000    8.22300797631774E-0005
 1.09200000000000E+0000    1.64460159526355E-0004
 1.09400000000000E+0000    1.64460159526355E-0004
 1.09600000000000E+0000    8.22300797631774E-0005
 1.09800000000000E+0000    1.23345119644766E-0004
 1.10000000000000E+0000    4.11150398815887E-0005
 1.10200000000000E+0000    1.64460159526355E-0004
 1.10400000000000E+0000    1.23345119644766E-0004
 1.10600000000000E+0000    4.11150398815887E-0005
 1.10800000000000E+0000    1.23345119644766E-0004
 1.11000000000000E+0000    1.23345119644766E-0004
 1.11200000000000E+0000    4.11150398815887E-0005
 1.11400000000000E+0000    8.22300797631774E-0005
 1.11600000000000E+0000    8.22300797631774E-0005
 1.11800000000000E+0000    8.22300797631774E-0005
 1.12000000000000E+0000    4.11150398815887E-0005
 1.12200000000000E+0000    8.22300797631774E-0005
 1.12400000000000E+0000    2.04349104779268E-0005
 1.12600000000000E+0000    2.05575199407943E-0004
 1.12800000000000E+0000    2.04349104779268E-0005
 1.13000000000000E+0000    2.04349104779268E-0005
 1.13200000000000E+0000    8.22300797631774E-0005
 1.13400000000000E+0000    1.23345119644766E-0004
 1.13600000000000E+0000    8.22300797631774E-0005
 1.13800000000000E+0000    2.04349104779268E-0005
 1.14000000000000E+0000    8.22300797631774E-0005
 1.14200000000000E+0000    4.11150398815887E-0005
 1.14400000000000E+0000    2.04349104779268E-0005
 1.14600000000000E+0000    4.11150398815887E-0005
 1.14800000000000E+0000    4.11150398815887E-0005
 1.15000000000000E+0000    2.04349104779268E-0005
 1.15200000000000E+0000    8.22300797631774E-0005
 1.15400000000000E+0000    2.04349104779268E-0005
 1.15600000000000E+0000    2.04349104779268E-0005
 1.15800000000000E+0000    4.11150398815887E-0005
