0.2178	2.216E-4
0.2185	2.249E-4
0.2192	2.254E-4
0.2199	2.231E-4
0.2206	2.18E-4
0.2213	2.1E-4
0.2221	1.994E-4
0.2228	1.863E-4
0.2235	1.708E-4
0.2242	1.538E-4
0.2249	1.355E-4
0.2256	1.165E-4
0.2263	9.73E-5
0.227	7.869E-5
0.2278	6.127E-5
0.2285	4.57E-5
0.2292	3.255E-5
0.2299	2.234E-5
0.2306	1.539E-5
0.2313	1.218E-5
0.232	1.269E-5
0.2327	1.687E-5
0.2334	2.451E-5
0.2341	3.521E-5
0.2349	4.845E-5
0.2356	6.358E-5
0.2363	7.985E-5
0.237	9.645E-5
0.2377	1.125E-4
0.2384	1.275E-4
0.2391	1.402E-4
0.2398	1.502E-4
0.2406	1.57E-4
0.2413	1.601E-4
0.242	1.596E-4
0.2427	1.553E-4
0.2434	1.474E-4
0.2441	1.364E-4
0.2448	1.227E-4
0.2455	1.071E-4
0.2462	9.02E-5
0.247	7.267E-5
0.2477	5.581E-5
0.2484	4.016E-5
0.2491	2.644E-5
0.2498	1.528E-5
0.2505	7.165E-6
0.2512	2.407E-6
0.2519	1.162E-6
0.2526	3.402E-6
0.2533	8.926E-6
0.254	1.737E-5
0.2548	2.823E-5
0.2555	4.09E-5
0.2562	5.467E-5
0.2569	6.902E-5
0.2576	8.28E-5
0.2583	9.551E-5
0.259	1.065E-4
0.2597	1.153E-4
0.2605	1.214E-4
0.2612	1.247E-4
0.2619	1.249E-4
0.2626	1.221E-4
0.2633	1.166E-4
0.264	1.086E-4
0.2647	9.866E-5
0.2654	8.722E-5
0.2661	7.49E-5
0.2668	6.232E-5
0.2676	5.008E-5
0.2683	3.862E-5
0.269	2.877E-5
0.2697	2.079E-5
0.2704	1.5E-5
0.2711	1.158E-5
0.2718	1.06E-5
0.2725	1.202E-5
0.2732	1.565E-5
0.274	2.121E-5
0.2747	2.833E-5
0.2754	3.658E-5
0.2761	4.546E-5
0.2768	5.45E-5
0.2775	6.32E-5
0.2782	7.112E-5
0.2789	7.785E-5
0.2796	8.308E-5
0.2803	8.656E-5
0.2811	8.817E-5
0.2818	8.786E-5
0.2825	8.57E-5
0.2832	8.176E-5
0.2839	7.639E-5
0.2846	6.985E-5
0.2853	6.248E-5
0.286	5.465E-5
0.2867	4.674E-5
0.2874	3.913E-5
0.2882	3.215E-5
0.2889	2.61E-5
0.2896	2.121E-5
0.2903	1.766E-5
0.291	1.553E-5
0.2917	1.485E-5
0.2924	1.555E-5
0.2931	1.752E-5
0.2938	2.058E-5
0.2945	2.448E-5
0.2953	2.899E-5
0.296	3.38E-5
0.2967	3.864E-5
0.2974	4.324E-5
0.2981	4.735E-5
0.2988	5.075E-5
0.2995	5.328E-5
0.3002	5.482E-5
0.3009	5.531E-5
0.3016	5.475E-5
0.3024	5.318E-5
0.3031	5.07E-5
0.3038	4.745E-5
0.3045	4.359E-5
0.3052	3.933E-5
0.3059	3.487E-5
0.3066	3.04E-5
0.3073	2.614E-5
0.308	2.226E-5
0.3088	1.89E-5
0.3095	1.618E-5
0.3102	1.418E-5
0.3109	1.295E-5
0.3116	1.247E-5
0.3123	1.271E-5
0.313	1.36E-5
0.3137	1.503E-5
0.3144	1.689E-5
0.3151	1.903E-5
0.3159	2.13E-5
0.3166	2.357E-5
0.3173	2.569E-5
0.318	2.754E-5
0.3187	2.903E-5
0.3194	3.006E-5
0.3201	3.06E-5
0.3208	3.061E-5
0.3215	3.011E-5
0.3222	2.911E-5
0.323	2.768E-5
0.3237	2.589E-5
0.3244	2.383E-5
0.3251	2.159E-5
0.3258	1.928E-5
0.3265	1.699E-5
0.3272	1.482E-5
0.3279	1.285E-5
0.3286	1.115E-5
0.3293	9.768E-6
0.3301	8.743E-6
0.3308	8.085E-6
0.3315	7.789E-6
0.3322	7.831E-6
0.3329	8.174E-6
0.3336	8.766E-6
0.3343	9.545E-6
0.335	1.045E-5
0.3357	1.14E-5
0.3364	1.234E-5
0.3372	1.321E-5
0.3379	1.394E-5
0.3386	1.45E-5
0.3393	1.485E-5
0.34	1.497E-5
0.3407	1.486E-5
0.3414	1.452E-5
0.3421	1.396E-5
0.3428	1.322E-5
0.3435	1.233E-5
0.3442	1.133E-5
0.3449	1.026E-5
0.3457	9.168E-6
0.3464	8.101E-6
0.3471	7.097E-6
0.3478	6.192E-6
0.3485	5.413E-6
0.3492	4.782E-6
0.3499	4.309E-6
0.3506	3.998E-6
0.3513	3.844E-6
0.352	3.836E-6
