9.999998999999999700e-02 3.716170058900363800e-01 2.925740628867133700e-03
1.024999999999999900e-01 3.820441994896209800e-01 2.886438665361995800e-03
1.050000000000000000e-01 3.908297228220052300e-01 2.853848272871500100e-03
1.075000000000000000e-01 3.987226975366073300e-01 2.825208221104575200e-03
1.100000000000000000e-01 4.075786763378285700e-01 2.793492262360496500e-03
1.125000000000000000e-01 4.127368914297864200e-01 2.775433783027020300e-03
1.150000000000000000e-01 4.213925873108898000e-01 2.746921053590535900e-03
1.174999999999999900e-01 4.314030225441349800e-01 2.714466426208841700e-03
1.200000000000000000e-01 4.379677429487405200e-01 2.693823194906523400e-03
1.225000000000000000e-01 4.437820005528769800e-01 2.676390708657073400e-03
1.250000000000000000e-01 4.557365974049107900e-01 2.640416458203274000e-03
1.275000000000000000e-01 4.631678475201959600e-01 2.619165513844857000e-03
1.300000000000000000e-01 4.703842258085365000e-01 2.599674853002808300e-03
1.325000000000000100e-01 4.760576786372579000e-01 2.583151577343274000e-03
1.350000000000000100e-01 4.844248540181143600e-01 2.561140695144621100e-03
1.375000000000000100e-01 4.908958645200947600e-01 2.544216297051719300e-03
1.400000000000000100e-01 4.979437089753339100e-01 2.526178973645935200e-03
1.424999999999999900e-01 5.047196587018411000e-01 2.509451770143947100e-03
1.449999999999999900e-01 5.104990864567592300e-01 2.495333411325812100e-03
1.474999999999999900e-01 5.171668095310342200e-01 2.479558170196780500e-03
1.499999999999999900e-01 5.238633625517186100e-01 2.463831562621068800e-03
1.525000000000000000e-01 5.320760184841969400e-01 2.444805094888375400e-03
1.550000000000000000e-01 5.399681762429399100e-01 2.426548406696951400e-03
1.575000000000000000e-01 5.476206069427760300e-01 2.410163396540777500e-03
1.600000000000000000e-01 5.511070686081359600e-01 2.403047844030624600e-03
1.625000000000000100e-01 5.583021282669371500e-01 2.386403774755384500e-03
1.650000000000000100e-01 5.645046055772997600e-01 2.373302601689654600e-03
1.675000000000000100e-01 5.679891869106152800e-01 2.366116767473729200e-03
1.700000000000000100e-01 5.758868201766742500e-01 2.350749250297846300e-03
1.724999999999999900e-01 5.809725387098340100e-01 2.339618190492090800e-03
1.749999999999999900e-01 5.864159591829437600e-01 2.328763736553606100e-03
1.774999999999999900e-01 5.906981040212780900e-01 2.321016657128259300e-03
1.799999999999999900e-01 6.003695599627314500e-01 2.302583243544325300e-03
1.825000000000000000e-01 6.026006767747267300e-01 2.300163765989187000e-03
1.850000000000000000e-01 6.048661523447631500e-01 2.295837539941321500e-03
1.875000000000000000e-01 6.111994437371058900e-01 2.283503805475678000e-03
1.900000000000000000e-01 6.164445529828029800e-01 2.273202863366137900e-03
1.925000000000000000e-01 6.169388600996992300e-01 2.271495648758335800e-03
1.950000000000000100e-01 6.195785189465855500e-01 2.267200680508548400e-03
1.975000000000000100e-01 6.229589145536201800e-01 2.261199544899990800e-03
2.000000000000000100e-01 6.265420188038477400e-01 2.255486730984936300e-03
2.025000000000000100e-01 6.272908383233691800e-01 2.254053827858364100e-03
2.049999999999999900e-01 6.278728947721630100e-01 2.252606506640495500e-03
2.074999999999999900e-01 6.310670841597839600e-01 2.246941396464525800e-03
2.099999999999999900e-01 6.293225622631926100e-01 2.250398004017396900e-03
2.124999999999999900e-01 6.299711964279716100e-01 2.249583584379845200e-03
2.150000000000000000e-01 6.273363805825316100e-01 2.254345918363511200e-03
2.175000000000000000e-01 6.230567847849295400e-01 2.262883632309513600e-03
2.200000000000000000e-01 6.242772066936855800e-01 2.260367571530560000e-03
2.225000000000000000e-01 6.241797564813089700e-01 2.261049259523997600e-03
2.250000000000000100e-01 6.151638489982487200e-01 2.277325383526157200e-03
2.275000000000000100e-01 6.133255338156150500e-01 2.279993375260873300e-03
2.300000000000000100e-01 6.075967257642713700e-01 2.291433358116270000e-03
2.325000000000000100e-01 5.982669854417885800e-01 2.309850771483232800e-03
2.349999999999999900e-01 5.876899504763416500e-01 2.331109996645101100e-03
