1.800000000000001321e-01 9.485517381658655767e-01 8.868390832042905014e-01
1.810000000000001330e-01 9.482232653387377974e-01 8.746210865766871345e-01
1.820000000000001339e-01 9.477290706799337272e-01 8.670426403633582080e-01
1.830000000000001348e-01 9.471912372496572585e-01 8.844107247977613939e-01
1.840000000000001357e-01 9.466427095289418059e-01 8.803326323244334839e-01
1.850000000000001366e-01 9.460869556771478450e-01 8.734105592399902251e-01
1.860000000000001374e-01 9.455239835747950572e-01 8.813962758604738656e-01
1.870000000000001383e-01 9.449536349104872279e-01 8.753194391894485449e-01
1.880000000000001392e-01 9.443757472041641732e-01 8.691912210500516434e-01
1.890000000000001401e-01 9.437901536788003698e-01 8.743016163569309329e-01
1.900000000000001410e-01 9.431966831286991981e-01 8.832822539961789898e-01
1.910000000000001419e-01 9.425951597827605388e-01 8.708477491069810394e-01
1.920000000000001428e-01 9.419854031628757118e-01 8.818608259162227236e-01
1.930000000000001437e-01 9.413672279380853603e-01 8.702663244809900611e-01
1.940000000000001446e-01 9.407404437734793179e-01 8.799321892862411731e-01
1.950000000000001454e-01 9.401048551742465786e-01 8.755273889905078599e-01
1.960000000000001463e-01 9.394602613244540379e-01 8.704010575971840025e-01
1.970000000000001472e-01 9.388064559197477621e-01 8.761226893609532773e-01
1.980000000000001481e-01 9.381432269950366054e-01 8.727270293332218820e-01
1.990000000000001490e-01 9.374703567462675524e-01 8.818936167622219990e-01
2.000000000000001499e-01 9.367876213455562651e-01 8.789133497572251263e-01
2.010000000000001508e-01 9.360947907506266263e-01 8.715254529596009325e-01
2.020000000000001517e-01 9.353916285077900072e-01 8.731760435053503855e-01
2.030000000000001525e-01 9.346778915475346672e-01 8.819154972894774902e-01
2.040000000000001534e-01 9.339533299738628225e-01 8.733286646555765698e-01
2.050000000000001543e-01 9.332176868464385766e-01 8.681175488651700078e-01
2.060000000000001552e-01 9.324706979546463215e-01 8.785152372785786090e-01
2.070000000000001561e-01 9.317120915843106754e-01 8.697396779422678081e-01
2.080000000000001570e-01 9.309415882770905037e-01 8.646200050047755381e-01
2.090000000000001579e-01 9.301589005810763089e-01 8.683569303682311391e-01
2.100000000000001588e-01 9.293637327925023950e-01 8.784789347213064481e-01
2.110000000000001597e-01 9.285557806898960820e-01 8.692601640859564105e-01
2.120000000000001605e-01 9.277347312584287575e-01 8.720821795479274385e-01
2.130000000000001614e-01 9.269002624047288919e-01 8.705758446447299237e-01
2.140000000000001623e-01 9.260520426626601687e-01 8.644509779764708579e-01
2.150000000000001632e-01 9.251897308889044380e-01 8.707222785117035846e-01
2.160000000000001641e-01 9.243129759486323760e-01 8.686677202529773378e-01
2.170000000000001650e-01 9.234214163907573658e-01 8.622514254593972582e-01
2.180000000000001659e-01 -nan 8.675940967933548631e-01
2.190000000000001668e-01 -nan 8.716298047546670036e-01
2.200000000000001676e-01 -nan 8.673424309850611413e-01
2.210000000000001685e-01 -nan 8.701514893356735447e-01
2.220000000000001694e-01 -nan 8.762180107792839623e-01
2.230000000000001703e-01 -nan 8.717960834328163378e-01
2.240000000000001712e-01 -nan 8.650333369680109907e-01
2.250000000000001721e-01 -nan 8.648512870028826072e-01
2.260000000000001730e-01 -nan 8.671327254717549060e-01
2.270000000000001739e-01 9.136039640314581600e-01 8.691211252116651798e-01
2.280000000000001747e-01 9.125223877764423452e-01 8.714709329411597372e-01
2.290000000000001756e-01 9.114207307005144365e-01 8.651322458774917123e-01
2.300000000000001765e-01 9.102984622808242277e-01 8.660428202219667693e-01
2.310000000000001774e-01 9.091550358406780274e-01 8.698946190127383460e-01
2.320000000000001783e-01 9.079898880281872531e-01 8.696881653087285002e-01
2.330000000000001792e-01 9.068024382792778670e-01 8.647890309178362100e-01
2.340000000000001801e-01 9.055920882640585701e-01 8.617196254367099906e-01
2.350000000000001810e-01 9.043582213176196705e-01 8.656352057985857718e-01
2.360000000000001819e-01 9.031002018550788879e-01 8.698504390356577298e-01
2.370000000000001827e-01 9.018173747697076914e-01 8.558208527177613156e-01
2.380000000000001836e-01 9.005090648139278953e-01 8.542612855737218291e-01
2.390000000000001845e-01 8.991745759646301295e-01 8.541026058688305778e-01
2.400000000000001854e-01 8.978131907723171379e-01 8.542043155300051982e-01
2.410000000000001863e-01 8.964241696920937086e-01 8.531025332831027042e-01
2.420000000000001872e-01 8.950067503980395633e-01 8.521655665372086519e-01
2.430000000000001881e-01 8.935601470820834225e-01 8.488330850381652359e-01
2.440000000000001890e-01 8.920835497358280408e-01 8.453090675374733687e-01
2.450000000000001898e-01 8.905761234161737594e-01 8.418069077200329708e-01
2.460000000000001907e-01 8.890370074956589486e-01 8.483479272137800509e-01
2.470000000000001916e-01 8.874653148976268113e-01 8.504151286040967372e-01
2.480000000000001925e-01 8.858601313160947566e-01 8.398969617391112141e-01
2.490000000000001934e-01 8.842205144203425515e-01 8.458847328782223007e-01
2.500000000000001665e-01 8.825454930470664205e-01 8.389769048250196315e-01
2.510000000000001674e-01 8.808340663811503601e-01 8.394620896473725669e-01
2.520000000000001683e-01 8.790852031234884789e-01 8.363218213713001781e-01
2.530000000000001692e-01 8.772978406487448311e-01 8.338285358349887266e-01
2.540000000000001701e-01 8.754708841548484166e-01 8.325151224941613748e-01
2.550000000000001710e-01 8.736032058047572546e-01 8.396191843567967217e-01
2.560000000000001719e-01 8.716936438610921600e-01 8.399808733519928960e-01
2.570000000000001728e-01 8.697410018182598623e-01 8.322989283248635184e-01
2.580000000000001736e-01 8.677440475342420578e-01 8.425614085885253512e-01
2.590000000000001745e-01 8.657015123626570219e-01 8.228527435022436887e-01
2.600000000000001754e-01 8.636120902879504957e-01 8.266881208730461061e-01
2.610000000000001763e-01 8.614744370656356454e-01 8.236620178382770829e-01
2.620000000000001772e-01 8.592871693736824357e-01 8.279398340325108130e-01
2.630000000000001781e-01 8.570488639784848983e-01 8.294231056514022038e-01
2.640000000000001790e-01 8.547580569163056863e-01 8.204149908185426332e-01
2.650000000000001799e-01 8.524132426951738228e-01 8.235371303639109630e-01
2.660000000000001807e-01 8.500128735230119137e-01 8.251613809599063210e-01
2.670000000000001816e-01 8.475553585668874623e-01 8.150270125949909961e-01
2.680000000000001825e-01 8.450390632465661911e-01 8.109481333604734443e-01
2.690000000000001834e-01 8.424623085688961455e-01 8.139057309575086219e-01
2.700000000000001843e-01 8.398233705094614310e-01 8.093629862426616750e-01
2.710000000000001852e-01 8.371204794459098375e-01 8.046577516054493895e-01
2.720000000000001861e-01 8.343518196489881911e-01 8.065369567685748420e-01
2.730000000000001870e-01 8.315155288393923927e-01 7.970943511952117699e-01
2.740000000000001878e-01 8.286096978159729343e-01 8.011691270084941863e-01
2.750000000000001887e-01 8.256323701618835109e-01 8.001584027431105639e-01
2.760000000000001896e-01 8.225815420365243380e-01 7.980055052893627598e-01
2.770000000000001905e-01 8.194551620578860440e-01 7.965433527622696186e-01
2.780000000000001914e-01 8.162511312827724907e-01 7.828269719385125835e-01
2.790000000000001923e-01 8.129673032907513974e-01 7.796423561020142667e-01
2.800000000000001932e-01 8.096014843773919889e-01 7.838709248130760754e-01
2.810000000000001941e-01 8.061514338626117882e-01 7.768524664603220220e-01
2.820000000000001950e-01 8.026148645143734717e-01 7.742566779126250909e-01
2.830000000000001958e-01 7.989894430920665425e-01 7.646960418287341854e-01
2.840000000000001967e-01 7.952727910125640953e-01 7.748811163985230843e-01
2.850000000000001976e-01 7.914624851351570456e-01 7.690076144864788077e-01
2.860000000000001985e-01 7.875560586607447400e-01 7.646193352538370736e-01
2.870000000000001994e-01 7.835510021376284051e-01 7.542881129176282062e-01
2.880000000000002003e-01 7.794447645657592849e-01 7.490847828587281487e-01
2.890000000000002012e-01 7.752347545824516128e-01 7.480979968715755213e-01
2.900000000000002021e-01 7.709183417105125447e-01 7.453960045316838645e-01
2.910000000000002029e-01 7.664928576396269344e-01 7.387491102774115248e-01
2.920000000000002038e-01 7.619555975064488118e-01 7.336743883600300720e-01
2.930000000000002047e-01 7.573038211359627292e-01 7.349000106404246502e-01
2.940000000000002056e-01 7.525347541867811740e-01 7.251935267807058105e-01
2.950000000000002065e-01 7.476455891396237563e-01 7.229088727746268983e-01
2.960000000000002074e-01 7.426334860499884671e-01 7.207489052333349022e-01
2.970000000000002083e-01 7.374955729783947422e-01 7.126722224674768569e-01
2.980000000000002092e-01 7.322289459919041343e-01 7.051908886878660576e-01
2.990000000000002101e-01 7.268306686039838205e-01 6.895739173351304041e-01
3.000000000000002109e-01 7.212977705098901904e-01 6.956314459025983998e-01
3.010000000000002118e-01 7.156272454487647705e-01 6.870030571247409679e-01
3.020000000000002127e-01 7.098160479937573042e-01 6.703719413381361569e-01
3.030000000000002136e-01 7.038610890491046046e-01 6.851626452652874733e-01
3.040000000000002145e-01 6.977592297895053308e-01 6.733199599754855491e-01
3.050000000000002154e-01 6.915072737499771138e-01 6.553050285384320883e-01
3.060000000000002163e-01 6.851019567427525381e-01 6.550503258291413555e-01
3.070000000000002172e-01 6.785399342292077751e-01 6.450147684517661961e-01
3.080000000000002180e-01 6.718177657298209926e-01 6.421335422970427809e-01
3.090000000000002189e-01 6.649318958140723046e-01 6.198927193694331317e-01
3.100000000000002198e-01 6.578786311709931001e-01 6.107447913958563568e-01
3.110000000000002207e-01 6.506541132128592642e-01 6.096408796727919022e-01
3.120000000000002216e-01 6.432542856212272175e-01 5.941009151822498335e-01
3.130000000000002225e-01 6.356748562072525033e-01 5.828571003632875280e-01
3.140000000000002234e-01 6.279112524407669538e-01 5.725345330696378632e-01
3.150000000000002243e-01 6.199585700061153171e-01 5.630278979960317010e-01
3.160000000000002252e-01 6.118115137528452596e-01 5.539170245072181364e-01
3.170000000000002260e-01 6.034643304835024535e-01 5.406576910365670230e-01
3.180000000000002269e-01 5.949107331707927937e-01 5.329923120285414706e-01
3.190000000000002278e-01 5.861438164265047046e-01 5.239956014088326119e-01
3.200000000000002287e-01 5.771559634192647836e-01 4.998595384960665133e-01
3.210000000000002296e-01 5.679387450397038739e-01 4.885099506850468232e-01
3.220000000000002305e-01 5.584828130051644468e-01 4.734539866240910500e-01
3.230000000000002314e-01 5.487777898889464323e-01 4.596285376230128117e-01
3.240000000000002323e-01 5.388121609914287014e-01 4.414991247140889197e-01
3.250000000000002331e-01 5.285731757437721612e-01 4.275386418043170544e-01
3.260000000000002340e-01 5.180467702565685340e-01 4.046937623245278615e-01
3.270000000000002349e-01 5.072175281478088493e-01 3.861649949291610651e-01
3.280000000000002358e-01 4.960687044249050826e-01 3.674321991618529903e-01
3.290000000000002367e-01 4.845823475277981629e-01 3.414617875370999367e-01
3.300000000000002376e-01 4.727395681826951912e-01 3.242118452723862232e-01
3.310000000000002385e-01 4.605210207058663130e-01 2.970409434228483692e-01
3.320000000000002394e-01 4.479076822320668394e-01 2.748063797688067855e-01
3.330000000000002403e-01 4.348820356147564681e-01 2.601449898298733854e-01
3.340000000000002411e-01 4.214297767354405200e-01 2.408604568800652990e-01
3.350000000000002420e-01 4.075421656526297953e-01 2.231117954418531946e-01
3.360000000000002429e-01 3.932191051110218161e-01 2.017757304186910405e-01
3.370000000000002438e-01 3.784729339232446033e-01 1.836873893587885054e-01
3.380000000000002447e-01 3.633327399558959336e-01 1.709621046973250069e-01
3.390000000000002456e-01 3.478487167287040993e-01 1.581398480244173010e-01
3.400000000000002465e-01 3.320957426688534442e-01 1.453687853928145313e-01
3.410000000000002474e-01 3.161750630299239861e-01 1.298267608721364874e-01
3.420000000000002482e-01 3.002128903722652287e-01 1.270026141905953587e-01
3.430000000000002491e-01 2.843551092511105716e-01 1.203394912113312509e-01
3.440000000000002500e-01 2.687581370838198480e-01 1.090717389892229411e-01
3.450000000000002509e-01 2.535771412458894813e-01 1.030247570895805320e-01
3.460000000000002518e-01 2.389537660626871729e-01 9.507653653350875422e-02
3.470000000000002527e-01 2.250057928627255399e-01 8.978647046028011280e-02
3.480000000000002536e-01 2.118205714497136405e-01 8.555914579250467611e-02
3.490000000000002545e-01 1.994529069625465278e-01 8.001403104764831520e-02
3.500000000000002554e-01 1.879269066322028781e-01 7.452842908125764665e-02
3.510000000000002562e-01 1.772405388437827412e-01 7.166459754055859444e-02
3.520000000000002571e-01 1.673714729992601125e-01 6.707959694122610228e-02
3.530000000000002580e-01 1.582830133471525569e-01 6.513396764465080591e-02
3.540000000000002589e-01 1.499293672516143761e-01 6.086300211269216054e-02
3.550000000000002598e-01 1.422598984338629413e-01 5.834563186824049535e-02
3.560000000000002607e-01 1.352223110770692793e-01 5.565762711366731286e-02
3.570000000000002616e-01 1.287648780637624668e-01 5.390076095173566145e-02
3.580000000000002625e-01 1.228378949338423676e-01 5.140639372549739988e-02
3.590000000000002633e-01 1.173945483711601318e-01 5.013772961756973040e-02
3.600000000000002642e-01 1.123913650871376652e-01 4.824973365761362626e-02
